sport,event,year,athlete_id,country_id,bronze,silver,gold
Weightlifting,100m,2016,347,1,1,0,1
Tennis,200m,2012,596,1,0,0,0
Boxing,100m,2008,745,13,0,1,0
Swimming,Final,2004,192,31,0,1,0
Gymnastics,200m,2008,62,36,1,0,1
Weightlifting,Singles,2012,145,24,0,1,1
Wrestling,Doubles,2020,834,41,1,1,0
Swimming,100m,2024,70,19,0,1,1
Gymnastics,Final,2016,15,42,1,0,1
Gymnastics,Relay,2024,865,35,1,0,1
Weightlifting,Freestyle,2008,532,46,1,1,1
Boxing,All Around,2024,448,14,1,0,0
Swimming,Freestyle,2012,511,31,1,0,1
Tennis,Butterfly,2004,481,20,0,0,1
Weightlifting,Relay,2020,280,47,0,1,0
Rowing,Relay,2020,58,16,1,1,0
Gymnastics,Singles,2012,786,36,1,1,1
Swimming,Doubles,2016,217,23,1,1,1
Swimming,All Around,2012,866,6,0,0,0
Athletics,Singles,2012,133,25,0,0,1
Rowing,Final,2004,540,2,0,1,1
Weightlifting,Final,2004,514,23,0,1,1
Boxing,Relay,2012,162,18,0,1,1
Weightlifting,Freestyle,2004,843,29,1,1,1
Tennis,Relay,2016,897,17,1,0,1
Athletics,400m,2008,966,22,1,1,1
Weightlifting,100m,2004,676,32,1,0,0
Tennis,Doubles,2024,930,12,1,1,1
Gymnastics,Relay,2020,407,32,1,0,0
Swimming,Relay,2024,530,22,1,0,1
Swimming,100m,2020,269,49,0,1,0
Gymnastics,Final,2008,425,37,1,1,1
Cycling,Singles,2012,71,46,0,1,1
Cycling,Freestyle,2008,630,19,1,0,1
Gymnastics,Butterfly,2024,172,2,1,0,1
Gymnastics,100m,2016,810,16,0,1,1
Athletics,200m,2020,614,32,1,0,1
Gymnastics,Singles,2008,667,25,1,0,0
Shooting,100m,2012,105,46,0,1,0
Wrestling,100m,2008,208,48,0,0,1
Rowing,Final,2004,542,42,1,0,1
Wrestling,100m,2024,186,44,0,0,0
Cycling,All Around,2020,554,4,0,0,0
Weightlifting,Relay,2016,498,47,1,1,1
Tennis,All Around,2008,874,27,1,1,1
Rowing,Freestyle,2012,306,22,0,0,1
Shooting,200m,2020,339,45,1,0,1
Athletics,200m,2004,144,25,0,1,1
Cycling,Relay,2004,551,40,0,0,0
Cycling,200m,2008,374,44,0,1,1
Boxing,100m,2016,24,10,1,1,0
Wrestling,400m,2016,15,25,1,1,0
Boxing,200m,2024,845,20,1,1,1
Gymnastics,200m,2016,983,19,0,1,0
Tennis,Doubles,2016,256,4,0,1,0
Wrestling,Doubles,2012,845,31,0,1,0
Swimming,400m,2008,759,50,1,0,1
Tennis,200m,2008,384,35,0,1,0
Weightlifting,Doubles,2012,851,39,1,0,1
Boxing,Doubles,2020,69,48,1,1,1
Rowing,Final,2016,258,50,1,0,0
Weightlifting,100m,2004,265,5,1,0,1
Gymnastics,Singles,2016,508,35,1,1,1
Tennis,100m,2004,515,38,1,1,1
Swimming,200m,2024,309,25,1,0,0
Wrestling,All Around,2008,777,42,1,0,0
Shooting,100m,2004,817,45,1,0,1
Tennis,100m,2024,508,16,1,1,0
Cycling,200m,2016,101,15,1,0,1
Weightlifting,Doubles,2008,822,44,0,1,1
Boxing,All Around,2012,864,12,1,1,1
Gymnastics,Singles,2024,944,43,0,0,1
Tennis,Singles,2012,943,6,1,0,1
Wrestling,Singles,2020,72,23,1,1,0
Boxing,Freestyle,2016,694,27,0,1,1
Shooting,Doubles,2012,45,37,0,1,0
Wrestling,Final,2016,655,1,1,1,1
Athletics,Butterfly,2004,885,5,0,0,1
Wrestling,Relay,2008,135,17,1,0,0
Boxing,Butterfly,2020,414,5,0,0,0
Wrestling,Doubles,2016,866,48,1,1,1
Shooting,Final,2020,494,37,1,0,0
Weightlifting,Butterfly,2008,60,23,0,1,0
Rowing,Relay,2016,585,12,0,1,0
Wrestling,Final,2008,241,1,0,0,1
Rowing,Butterfly,2020,939,46,0,0,1
Wrestling,Relay,2004,772,39,0,1,0
Tennis,100m,2020,372,43,1,0,1
Swimming,Butterfly,2008,178,13,0,1,0
Boxing,Butterfly,2016,212,42,1,1,1
Boxing,Butterfly,2020,749,19,0,1,0
Swimming,Final,2004,859,46,0,0,0
Tennis,Relay,2004,224,49,0,1,0
Tennis,Final,2024,391,14,1,0,0
Boxing,Butterfly,2004,119,36,0,0,0
Shooting,100m,2024,864,28,1,1,0
Athletics,Singles,2012,205,42,0,0,0
Gymnastics,Singles,2004,478,32,0,0,1
Wrestling,Butterfly,2016,235,26,1,1,0
Shooting,200m,2024,253,11,1,1,1
Boxing,100m,2008,206,44,1,0,0
Weightlifting,Final,2004,853,15,1,1,0
Boxing,Relay,2024,761,7,0,0,1
Boxing,400m,2024,459,45,1,1,1
Athletics,Doubles,2024,351,4,0,0,1
Wrestling,Singles,2016,569,4,1,0,0
Wrestling,Freestyle,2008,291,40,1,0,1
Gymnastics,Doubles,2020,244,33,0,0,0
Boxing,200m,2012,602,30,1,1,1
Rowing,Doubles,2004,252,26,0,1,1
Tennis,Butterfly,2012,141,33,0,0,1
Athletics,Doubles,2024,336,43,1,0,0
Weightlifting,Final,2020,877,17,1,0,1
Boxing,All Around,2016,854,27,1,0,0
Shooting,Singles,2016,352,41,1,0,0
Weightlifting,200m,2024,377,39,1,1,1
Shooting,Relay,2008,969,14,1,0,1
Swimming,200m,2020,799,19,0,0,1
Swimming,Butterfly,2016,109,36,1,0,1
Swimming,Singles,2016,548,3,1,0,0
Gymnastics,100m,2008,949,41,0,0,0
Gymnastics,100m,2020,633,28,1,1,1
Cycling,All Around,2008,967,2,0,1,0
Rowing,Final,2020,230,25,1,1,1
Swimming,All Around,2024,104,38,0,1,1
Boxing,All Around,2012,860,13,1,1,1
Swimming,Freestyle,2012,401,29,0,0,0
Wrestling,Final,2024,612,1,1,1,1
Shooting,Singles,2016,765,16,0,1,1
Shooting,200m,2004,871,11,1,0,0
Gymnastics,Doubles,2008,433,27,0,1,1
Tennis,Singles,2004,703,3,1,0,1
Swimming,200m,2012,396,8,1,1,0
Swimming,100m,2004,939,38,0,0,1
Cycling,Singles,2020,961,21,1,1,1
Cycling,Final,2024,509,19,0,1,0
Weightlifting,100m,2020,619,18,0,0,0
Weightlifting,Singles,2012,970,37,1,1,0
Shooting,Relay,2008,112,13,0,1,1
Gymnastics,Singles,2024,260,42,0,1,0
Athletics,200m,2020,672,3,0,1,1
Swimming,Doubles,2012,171,43,1,0,0
Boxing,Doubles,2016,637,40,0,0,0
Cycling,Singles,2020,727,29,1,1,1
Wrestling,100m,2024,397,11,1,0,0
Rowing,100m,2024,218,37,1,0,1
Rowing,Final,2024,717,42,0,0,0
Shooting,Relay,2016,245,11,0,1,0
Gymnastics,Butterfly,2016,249,33,0,0,1
Athletics,Freestyle,2012,573,6,1,0,0
Cycling,200m,2004,833,31,1,0,1
Tennis,All Around,2016,863,29,1,0,0
Shooting,Singles,2020,139,49,0,0,0
Gymnastics,Singles,2016,328,29,1,0,1
Shooting,Doubles,2008,244,44,0,0,1
Swimming,Butterfly,2016,501,34,1,0,0
Rowing,Doubles,2016,679,12,1,1,1
Tennis,200m,2008,946,26,1,1,1
Rowing,Freestyle,2004,712,48,1,1,0
Tennis,Freestyle,2008,364,29,1,1,0
Boxing,400m,2024,430,42,0,0,1
Athletics,200m,2004,323,48,1,1,0
Cycling,Singles,2012,77,21,1,1,1
Wrestling,All Around,2004,665,24,0,1,0
Weightlifting,Singles,2008,517,48,0,0,0
Rowing,Butterfly,2012,720,4,0,1,1
Shooting,Butterfly,2004,255,41,1,1,1
Cycling,Relay,2008,797,35,0,0,1
Weightlifting,Freestyle,2008,286,50,1,1,0
Boxing,200m,2012,885,22,1,0,1
Cycling,Singles,2020,8,41,0,0,1
Gymnastics,All Around,2004,387,8,1,0,1
Weightlifting,All Around,2024,257,31,1,0,0
Tennis,100m,2008,701,36,1,1,1
Shooting,All Around,2024,190,27,0,0,0
Weightlifting,400m,2008,742,37,1,0,0
Cycling,400m,2020,772,45,0,1,0
Boxing,Relay,2024,594,17,0,1,1
Boxing,Freestyle,2012,66,35,0,1,0
Athletics,Final,2004,53,15,1,1,0
Swimming,Relay,2008,518,10,1,1,0
Boxing,Final,2020,10,20,1,1,1
Tennis,200m,2016,849,33,1,0,0
Cycling,400m,2024,813,24,0,1,0
Shooting,Butterfly,2020,322,25,1,0,1
Tennis,Butterfly,2004,702,44,0,0,0
Weightlifting,400m,2012,558,29,0,1,1
Tennis,Relay,2016,215,5,1,0,0
Swimming,Singles,2012,397,3,0,1,0
Wrestling,400m,2020,788,1,0,0,1
Rowing,Doubles,2004,528,19,1,1,0
Athletics,Butterfly,2008,261,42,0,0,0
Athletics,100m,2024,974,45,0,1,1
Cycling,Butterfly,2016,184,49,0,1,1
Boxing,Final,2004,298,49,0,1,1
Weightlifting,Butterfly,2008,167,37,1,0,0
Swimming,Singles,2012,540,28,0,0,1
Wrestling,100m,2024,676,4,0,1,0
Rowing,Butterfly,2020,19,41,0,1,1
Weightlifting,Freestyle,2008,524,41,0,1,0
Rowing,Final,2004,988,2,1,1,1
Shooting,Singles,2012,328,31,0,0,0
Wrestling,Freestyle,2004,896,12,1,0,0
Shooting,Doubles,2008,355,18,1,0,1
Athletics,200m,2024,948,1,1,0,1
Swimming,400m,2008,678,43,0,1,0
Wrestling,Butterfly,2016,97,17,1,0,0
Cycling,200m,2016,783,6,1,1,1
Boxing,Final,2024,830,5,0,0,1
Weightlifting,400m,2008,6,12,0,1,0
Swimming,Singles,2020,881,44,1,0,0
Tennis,Butterfly,2020,4,8,0,1,1
Gymnastics,Freestyle,2004,872,21,0,1,0
Gymnastics,Final,2024,941,39,0,0,1
Cycling,100m,2008,838,45,0,1,0
Gymnastics,All Around,2012,615,26,0,0,0
Shooting,Final,2012,49,49,0,1,1
Boxing,Final,2008,611,38,1,0,1
Shooting,100m,2008,231,2,1,1,0
Rowing,Singles,2016,672,16,0,0,1
Swimming,Freestyle,2004,773,18,1,0,1
Weightlifting,100m,2012,121,36,0,0,1
Tennis,400m,2004,61,40,0,1,1
Rowing,Final,2016,587,45,0,0,0
Tennis,200m,2016,963,17,0,0,0
Rowing,Freestyle,2016,541,44,1,1,1
Tennis,Relay,2016,301,50,1,1,1
Wrestling,100m,2016,139,15,1,1,0
Rowing,All Around,2012,107,10,0,0,0
Cycling,Butterfly,2020,609,14,0,1,0
Shooting,Doubles,2024,289,1,1,0,0
Boxing,200m,2016,19,9,1,1,1
Tennis,Freestyle,2008,707,28,1,1,0
Cycling,200m,2016,202,26,1,0,1
Boxing,400m,2012,855,42,0,0,1
Cycling,All Around,2016,908,18,0,0,0
Swimming,Relay,2020,782,23,0,1,0
Wrestling,100m,2020,670,35,1,0,0
Weightlifting,Singles,2016,901,16,1,0,0
Athletics,Final,2020,830,39,1,1,1
Boxing,Final,2024,502,13,1,1,0
Rowing,Doubles,2020,41,37,1,1,0
Weightlifting,Final,2012,843,25,1,1,1
Cycling,Doubles,2016,97,50,0,0,1
Swimming,Freestyle,2016,211,26,0,0,0
Rowing,200m,2024,691,32,1,1,1
Cycling,100m,2016,877,46,0,0,1
Tennis,200m,2024,737,28,0,1,1
Shooting,All Around,2008,238,27,0,1,0
Athletics,100m,2012,551,22,1,1,1
Athletics,400m,2016,336,31,0,0,0
Weightlifting,200m,2008,870,32,1,0,1
Weightlifting,Doubles,2004,640,26,0,1,0
Boxing,Singles,2012,897,24,0,1,0
Swimming,Final,2008,467,27,0,0,1
Boxing,Doubles,2016,995,32,0,1,0
Wrestling,Doubles,2012,262,36,0,1,1
Swimming,100m,2004,765,47,1,0,1
Boxing,Butterfly,2004,153,16,0,0,1
Rowing,100m,2016,788,39,1,0,1
Shooting,400m,2008,751,36,1,1,0
Tennis,Relay,2024,274,17,1,0,1
Athletics,Doubles,2016,707,13,1,1,1
Rowing,All Around,2024,963,24,1,0,1
Athletics,100m,2024,331,13,0,1,0
Wrestling,All Around,2016,124,36,1,0,1
Swimming,200m,2016,297,15,0,1,0
Gymnastics,Freestyle,2016,977,4,0,1,0
Cycling,200m,2016,699,26,1,1,1
Gymnastics,All Around,2004,449,8,0,1,1
Athletics,All Around,2016,219,48,1,0,1
Rowing,400m,2024,470,11,0,1,0
Shooting,Singles,2024,104,32,1,1,1
Gymnastics,400m,2016,36,10,1,1,0
Athletics,Butterfly,2024,238,37,0,1,1
Wrestling,Final,2016,130,22,1,0,1
Wrestling,All Around,2020,162,42,0,0,1
Weightlifting,100m,2016,711,7,1,1,0
Gymnastics,Butterfly,2004,244,17,0,1,0
Athletics,400m,2008,812,50,0,1,1
Tennis,Butterfly,2016,994,21,1,0,1
Cycling,400m,2012,161,41,0,1,1
Cycling,Freestyle,2008,719,11,1,0,1
Shooting,100m,2012,568,5,0,0,1
Tennis,Relay,2008,119,15,1,1,1
Rowing,Freestyle,2012,853,24,0,1,0
Boxing,200m,2004,452,1,1,1,1
Swimming,Freestyle,2008,638,24,0,1,1
Rowing,Final,2004,130,50,0,1,1
Gymnastics,Freestyle,2020,407,39,0,1,0
Boxing,Butterfly,2004,36,25,0,1,1
Athletics,Freestyle,2004,495,49,1,1,0
Weightlifting,Relay,2016,899,34,1,1,0
Athletics,400m,2016,822,13,1,1,1
Shooting,100m,2024,68,40,1,1,0
Athletics,Relay,2012,427,49,0,1,1
Wrestling,200m,2012,153,45,1,1,0
Gymnastics,400m,2008,868,44,1,1,0
Shooting,200m,2004,110,18,0,0,1
Athletics,Doubles,2020,549,18,0,1,0
Tennis,Final,2020,683,49,0,0,1
Shooting,200m,2016,773,39,0,0,0
Shooting,100m,2012,528,35,0,1,0
Shooting,200m,2012,17,13,0,1,0
Boxing,100m,2020,859,48,0,0,1
Wrestling,Relay,2012,981,42,1,0,0
Athletics,Relay,2004,100,27,1,1,1
Swimming,400m,2024,77,11,1,1,1
Wrestling,Final,2008,518,8,0,1,0
Wrestling,400m,2004,469,18,1,1,0
Gymnastics,Butterfly,2004,883,38,0,0,0
Cycling,200m,2024,864,17,1,1,1
Boxing,All Around,2024,924,8,1,1,1
Tennis,Singles,2024,99,14,0,1,1
Swimming,Final,2008,950,33,1,1,0
Wrestling,Final,2012,41,34,1,0,1
Cycling,400m,2008,868,15,0,1,0
Rowing,Singles,2016,395,17,0,0,1
Athletics,Relay,2024,888,37,1,1,1
Rowing,Freestyle,2020,407,8,0,1,0
Weightlifting,Relay,2012,906,3,0,1,1
Rowing,400m,2024,655,31,1,0,0
Swimming,Butterfly,2020,393,24,1,0,0
Boxing,Doubles,2016,830,10,1,1,0
Gymnastics,Relay,2016,552,16,0,0,1
Boxing,Relay,2012,126,35,0,1,1
Tennis,Singles,2024,798,3,0,0,0
Athletics,All Around,2016,83,44,0,1,0
Weightlifting,Final,2012,889,2,0,1,1
Rowing,All Around,2008,796,24,0,1,0
Rowing,Relay,2020,75,2,0,0,0
Athletics,Singles,2016,859,43,1,1,0
Wrestling,Butterfly,2024,499,48,1,1,1
Gymnastics,100m,2024,949,7,0,0,1
Swimming,Singles,2008,522,17,0,1,0
Wrestling,100m,2004,658,35,1,1,1
Weightlifting,Freestyle,2024,228,13,1,0,0
Boxing,Relay,2020,232,40,0,0,1
Gymnastics,Freestyle,2016,489,29,0,1,1
Rowing,Freestyle,2016,691,22,0,0,0
Shooting,Singles,2012,192,6,0,1,1
Wrestling,100m,2008,729,25,0,0,1
Shooting,All Around,2020,853,33,1,0,0
Rowing,All Around,2012,922,45,0,1,1
Tennis,All Around,2004,902,25,0,0,1
Cycling,400m,2024,655,4,0,1,1
Wrestling,200m,2016,730,43,1,1,1
Tennis,All Around,2020,681,5,1,0,1
Athletics,Relay,2020,334,40,1,1,0
Athletics,200m,2024,574,22,1,0,0
Boxing,100m,2004,634,18,1,0,1
Tennis,Doubles,2016,141,26,0,1,1
Rowing,Doubles,2020,899,32,1,0,1
Shooting,400m,2008,21,3,0,0,0
Athletics,Final,2008,517,27,1,0,1
Gymnastics,Freestyle,2004,330,32,1,1,0
Rowing,Doubles,2004,579,45,1,1,0
Swimming,Singles,2004,2,46,1,1,1
Gymnastics,Final,2008,675,12,1,1,1
Wrestling,Freestyle,2024,676,9,1,0,0
Boxing,200m,2016,128,38,1,0,1
Athletics,400m,2024,223,17,0,0,1
Cycling,Butterfly,2016,383,44,1,1,1
Tennis,Relay,2012,925,47,0,1,1
Shooting,All Around,2012,50,14,0,0,1
Weightlifting,All Around,2020,95,17,0,1,1
Athletics,400m,2020,31,27,0,0,1
Rowing,Butterfly,2016,909,46,1,1,1
Tennis,400m,2024,93,30,0,0,1
Cycling,Freestyle,2016,434,33,0,0,0
Gymnastics,Freestyle,2008,397,37,1,0,1
Boxing,Singles,2016,746,48,1,1,0
Boxing,100m,2016,993,36,0,0,1
Gymnastics,Singles,2024,230,42,1,1,1
Rowing,Butterfly,2024,695,5,0,1,0
Rowing,Doubles,2024,655,39,0,1,0
Athletics,Doubles,2016,181,29,1,1,1
Rowing,Relay,2020,889,49,0,1,0
Weightlifting,Freestyle,2016,911,26,0,0,0
Wrestling,Relay,2016,149,46,0,0,1
Athletics,Butterfly,2012,58,29,1,0,1
Shooting,200m,2004,210,48,1,0,1
Cycling,Doubles,2016,374,11,1,0,1
Weightlifting,Singles,2016,452,30,1,0,1
Boxing,Final,2020,607,38,0,1,0
Gymnastics,Doubles,2020,394,39,0,1,1
Shooting,400m,2016,10,4,0,0,0
Athletics,Relay,2008,401,33,0,1,1
Wrestling,100m,2008,66,16,1,1,0
Boxing,All Around,2016,86,45,0,0,1
Gymnastics,Freestyle,2004,740,38,1,1,0
Tennis,Butterfly,2024,929,24,1,0,0
Cycling,Freestyle,2012,905,9,1,1,0
Wrestling,Relay,2004,803,43,0,0,0
Weightlifting,Relay,2008,366,10,1,1,0
Boxing,Relay,2012,823,39,1,1,1
Gymnastics,Butterfly,2020,681,20,1,1,1
Rowing,Freestyle,2012,35,30,0,0,0
Swimming,200m,2020,972,23,0,0,1
Boxing,Butterfly,2024,318,23,0,1,0
Swimming,Freestyle,2020,11,7,0,1,1
Weightlifting,All Around,2012,260,32,1,0,0
Tennis,Singles,2024,562,28,1,0,1
Rowing,Butterfly,2012,249,15,0,1,1
Tennis,Final,2024,588,27,0,0,1
Weightlifting,400m,2008,813,45,1,0,0
Weightlifting,200m,2012,1,12,0,1,1
Cycling,Singles,2024,511,16,1,1,0
Boxing,400m,2004,615,19,0,1,0
Rowing,All Around,2008,770,27,0,1,1
Gymnastics,Doubles,2004,277,23,1,1,0
Wrestling,Butterfly,2004,586,35,1,0,0
Tennis,Final,2016,738,15,1,1,1
Cycling,Doubles,2016,662,34,1,1,1
Shooting,Doubles,2024,697,23,1,1,0
Cycling,200m,2024,627,35,1,1,1
Weightlifting,Butterfly,2004,941,28,0,1,0
Boxing,All Around,2012,489,31,1,1,0
Tennis,400m,2004,146,15,1,1,1
Boxing,Butterfly,2004,805,40,0,1,1
Boxing,All Around,2020,892,43,0,0,0
Weightlifting,100m,2024,798,2,0,1,0
Boxing,Final,2012,758,8,1,0,1
Boxing,Singles,2012,292,3,1,0,0
Rowing,Final,2008,298,27,0,1,0
Gymnastics,Relay,2020,240,16,0,1,1
Cycling,Relay,2012,899,13,1,1,1
Weightlifting,Singles,2004,585,26,0,0,0
Weightlifting,Butterfly,2004,538,32,1,1,1
Shooting,Singles,2008,797,45,1,0,1
Wrestling,Relay,2004,603,31,1,0,0
Wrestling,Butterfly,2016,28,37,1,1,1
Boxing,100m,2004,703,42,1,1,1
Swimming,All Around,2024,144,39,1,0,0
Athletics,100m,2016,627,15,0,0,1
Boxing,400m,2016,530,11,1,1,1
Cycling,100m,2012,637,20,0,1,1
Tennis,200m,2004,470,29,1,0,1
Gymnastics,Final,2024,324,36,0,1,0
Shooting,Singles,2012,8,32,1,1,0
Shooting,100m,2012,201,48,1,1,1
Gymnastics,Butterfly,2020,223,40,1,0,1
Swimming,Freestyle,2004,817,13,0,1,1
Tennis,400m,2004,799,9,0,1,1
Shooting,Relay,2020,461,2,0,1,1
Cycling,All Around,2020,899,36,0,0,1
Weightlifting,400m,2012,87,15,1,0,1
Cycling,100m,2016,706,13,0,1,0
Swimming,Butterfly,2020,268,44,0,1,0
Wrestling,All Around,2008,204,35,1,1,1
Wrestling,100m,2016,487,31,1,1,1
Tennis,Relay,2024,936,49,1,1,0
Swimming,Freestyle,2024,776,41,1,1,0
Boxing,100m,2012,41,12,1,0,0
Shooting,Freestyle,2012,542,29,0,0,1
Tennis,Singles,2012,775,24,1,0,0
Shooting,100m,2008,296,8,0,1,0
Boxing,100m,2016,753,49,1,0,0
Wrestling,Butterfly,2004,536,43,0,1,0
Athletics,Freestyle,2024,376,41,1,1,0
Cycling,Final,2004,722,18,1,1,0
Swimming,100m,2012,344,36,1,0,0
Gymnastics,All Around,2004,416,37,0,1,1
Weightlifting,Final,2020,248,22,1,1,0
Cycling,Butterfly,2008,576,14,1,1,1
Gymnastics,400m,2012,372,21,0,1,0
Shooting,Relay,2008,358,5,1,0,1
Rowing,Doubles,2024,850,46,1,1,0
Weightlifting,100m,2004,748,3,1,1,0
Weightlifting,Singles,2004,280,45,1,1,0
Boxing,200m,2012,11,44,1,0,1
Swimming,Doubles,2020,515,29,0,0,1
Swimming,Doubles,2020,992,8,1,1,0
Cycling,100m,2008,879,41,1,1,0
Gymnastics,Singles,2004,374,4,0,1,1
Boxing,Final,2016,395,10,1,1,0
Athletics,400m,2012,225,27,0,0,1
Wrestling,Doubles,2020,464,26,0,0,1
Tennis,Doubles,2012,501,18,1,0,0
Weightlifting,Singles,2020,803,29,0,1,0
Cycling,200m,2012,793,32,0,1,0
Rowing,400m,2016,961,6,1,1,1
Athletics,Butterfly,2012,38,17,1,0,1
Gymnastics,Butterfly,2012,291,23,0,1,1
Boxing,Final,2004,676,44,0,0,1
Shooting,100m,2012,610,33,1,1,0
Swimming,Doubles,2008,831,36,0,1,0
Weightlifting,Butterfly,2012,754,11,1,0,1
Wrestling,100m,2024,821,32,1,0,1
Wrestling,Final,2012,4,11,1,0,0
Boxing,Relay,2012,159,21,1,1,1
Athletics,Singles,2008,147,28,0,0,0
Shooting,Final,2004,884,45,1,1,0
Swimming,Doubles,2024,361,18,0,1,0
Tennis,Freestyle,2004,377,26,0,1,0
Swimming,All Around,2008,483,5,0,1,0
Cycling,Final,2004,709,43,0,0,1
Shooting,200m,2024,802,16,0,1,1
Gymnastics,All Around,2008,250,10,1,0,1
Tennis,Butterfly,2016,299,28,1,0,1
Wrestling,Singles,2016,656,46,1,1,0
Weightlifting,Final,2012,622,40,0,0,0
Wrestling,All Around,2012,653,32,0,1,1
Shooting,Final,2024,835,39,0,1,0
Wrestling,Butterfly,2016,662,33,0,0,0
Cycling,200m,2016,127,46,0,0,1
Tennis,Doubles,2004,350,16,1,0,0
Shooting,Singles,2008,194,13,0,1,0
Shooting,100m,2004,408,26,1,0,0
Cycling,Butterfly,2008,551,4,0,0,1
Cycling,200m,2004,363,18,0,1,0
Boxing,All Around,2008,267,6,1,0,0
Wrestling,Butterfly,2004,513,27,0,0,1
Boxing,100m,2012,407,3,0,1,0
Gymnastics,Final,2016,566,41,0,0,1
Athletics,Singles,2024,150,28,0,0,1
Swimming,Butterfly,2008,67,4,1,0,0
Boxing,All Around,2020,912,38,1,0,1
Gymnastics,Doubles,2020,66,3,1,1,0
Wrestling,Singles,2016,429,24,0,0,1
Shooting,200m,2016,571,44,0,0,1
Swimming,All Around,2008,483,13,0,1,0
Rowing,Relay,2020,19,13,0,0,0
Swimming,Freestyle,2024,681,26,0,1,0
Tennis,100m,2024,182,42,1,1,1
Shooting,Freestyle,2024,460,40,0,0,0
Gymnastics,All Around,2008,546,8,1,0,0
Weightlifting,Relay,2008,139,37,1,0,1
Rowing,100m,2004,304,38,0,1,1
Boxing,Final,2008,657,6,1,1,1
Weightlifting,Final,2016,560,4,0,1,0
Rowing,Butterfly,2008,410,27,0,1,1
Boxing,Freestyle,2024,18,18,1,0,1
Boxing,100m,2004,896,48,1,1,0
Weightlifting,Doubles,2004,750,13,0,1,0
Athletics,200m,2008,785,24,0,1,0
Cycling,Relay,2004,826,49,1,1,1
Rowing,100m,2004,50,6,1,1,0
Athletics,Doubles,2024,205,14,1,0,0
Wrestling,400m,2008,829,25,0,0,0
Wrestling,Final,2008,779,25,1,0,0
Athletics,Butterfly,2004,300,4,0,0,0
Swimming,200m,2016,88,45,1,0,1
Boxing,All Around,2024,257,3,1,0,1
Swimming,Singles,2004,613,46,0,0,1
Wrestling,All Around,2008,653,23,0,1,0
Boxing,Doubles,2012,90,31,1,0,1
Gymnastics,Final,2004,246,42,0,0,0
Shooting,Butterfly,2016,101,4,1,1,1
Wrestling,100m,2008,302,38,0,0,1
Tennis,All Around,2016,295,6,1,0,1
Tennis,200m,2016,346,13,0,0,1
Weightlifting,Doubles,2016,711,44,1,0,1
Athletics,Freestyle,2020,476,34,0,1,0
Athletics,All Around,2004,325,8,0,0,1
Gymnastics,Final,2004,161,19,1,1,1
Wrestling,All Around,2008,77,44,0,1,0
Tennis,Final,2004,588,1,1,1,1
Rowing,Freestyle,2024,55,35,1,1,0
Cycling,Final,2004,915,8,0,1,1
Athletics,All Around,2004,397,7,0,0,0
Athletics,400m,2016,219,35,0,0,0
Tennis,400m,2004,961,16,1,1,1
Boxing,Butterfly,2012,13,2,0,0,1
Rowing,400m,2016,741,4,1,0,1
Athletics,200m,2016,891,18,0,1,0
Rowing,200m,2004,260,31,1,1,1
Wrestling,400m,2012,932,49,0,0,0
Swimming,Butterfly,2012,130,48,0,0,1
Shooting,Final,2016,57,15,1,0,1
Weightlifting,400m,2008,286,45,1,1,1
Gymnastics,200m,2016,294,28,1,1,0
Cycling,200m,2016,771,18,1,0,1
Swimming,Freestyle,2024,842,19,0,0,0
Tennis,200m,2008,658,44,1,1,0
Athletics,100m,2016,557,39,0,1,1
Weightlifting,Freestyle,2016,766,25,0,0,0
Swimming,Final,2004,713,44,1,1,1
Tennis,Final,2016,247,16,1,0,1
Weightlifting,All Around,2008,443,49,1,0,0
Wrestling,Singles,2012,160,24,0,0,1
Boxing,100m,2012,5,37,0,1,0
Athletics,200m,2020,336,40,1,1,1
Swimming,Doubles,2012,174,37,0,1,1
Swimming,Doubles,2012,495,37,0,0,1
Tennis,400m,2016,408,33,0,1,0
Weightlifting,Doubles,2024,914,12,1,0,1
Athletics,200m,2020,355,18,0,1,0
Tennis,Singles,2024,914,40,0,0,1
Shooting,Relay,2004,781,8,0,0,1
Weightlifting,Freestyle,2020,143,36,0,0,0
Cycling,200m,2008,338,25,1,1,0
Boxing,100m,2024,726,14,1,1,0
Wrestling,400m,2024,472,45,0,1,0
Cycling,Final,2008,509,42,1,0,0
Cycling,Freestyle,2024,504,15,1,1,0
Athletics,Final,2024,155,1,1,0,0
Tennis,Doubles,2008,918,31,1,0,1
Shooting,All Around,2004,633,46,1,0,1
Swimming,Freestyle,2020,140,43,1,0,0
Weightlifting,Freestyle,2012,706,48,1,1,0
Wrestling,Final,2024,803,12,1,0,1
Weightlifting,Freestyle,2016,153,15,0,1,0
Gymnastics,Doubles,2008,88,16,1,0,0
Athletics,Relay,2024,213,4,0,0,1
Boxing,Relay,2012,969,49,0,0,1
Wrestling,Doubles,2012,978,34,1,0,0
Cycling,400m,2024,130,12,0,0,0
Shooting,All Around,2008,537,49,1,1,0
Weightlifting,Final,2008,599,7,0,1,0
Shooting,Freestyle,2020,900,29,0,1,0
Athletics,Relay,2004,435,48,0,0,1
Swimming,Singles,2004,633,39,0,1,0
Boxing,200m,2020,238,5,1,1,1
Weightlifting,Singles,2020,806,50,0,0,0
Tennis,Final,2024,449,48,0,0,0
Cycling,Relay,2016,63,43,1,1,1
Gymnastics,Final,2012,321,20,0,1,1
Swimming,100m,2012,936,15,1,1,0
